"MES_ANO";"UF";"Municipio_N";"Diagnostico_N";"QUANTIDADE"
"2014-10-01";"RO";11;29;19
"2018-10-01";"RO";49;29;2
"2003-11-01";"RO";21;29;17
"2004-11-01";"RO";16;29;114
"2007-11-01";"RO";21;29;333
"2008-11-01";"RO";21;29;210
"2011-11-01";"RO";39;29;245
"2013-11-01";"RO";21;29;292
"2013-11-01";"RO";39;29;172
"2014-11-01";"RO";39;29;110
"2015-11-01";"RO";16;29;55
"2016-11-01";"RO";16;29;27
"2018-11-01";"RO";21;29;15
"2005-12-01";"RO";16;29;464
"2007-12-01";"RO";39;29;223
"2008-12-01";"RO";21;29;178
"2009-12-01";"RO";16;29;983
"2009-12-01";"RO";11;29;316
"2012-12-01";"RO";16;29;68
"2014-12-01";"RO";16;29;128
"2017-12-01";"RO";50;29;2
"2006-01-01";"RO";39;29;82
"2007-01-01";"RO";16;29;458
"2007-01-01";"RO";11;29;31
"2008-01-01";"RO";21;29;142
"2010-01-01";"RO";21;29;511
"2011-01-01";"RO";16;29;869
"2012-01-01";"RO";21;29;249
"2015-01-01";"RO";16;29;143
"2016-01-01";"RO";11;29;5
"2018-01-01";"RO";39;29;16
"2003-02-01";"RO";21;29;54
"2004-02-01";"RO";21;29;4
"2004-02-01";"RO";16;29;133
"2008-02-01";"RO";16;29;882
"2008-02-01";"RO";49;29;76
"2009-02-01";"RO";39;29;411
"2010-02-01";"RO";49;29;68
"2010-02-01";"RO";39;29;248
"2018-02-01";"RO";21;29;15
"2019-02-01";"RO";39;29;9
"2022-02-01";"RO";21;29;16
"2023-02-01";"RO";50;29;1
"2023-02-01";"RO";39;29;25
"2006-03-01";"RO";21;29;187
"2007-03-01";"RO";36;29;13
"2007-03-01";"RO";51;29;74
"2008-03-01";"RO";39;29;168
"2009-03-01";"RO";21;29;355
"2011-03-01";"RO";39;29;583
"2015-03-01";"RO";21;29;137
"2018-03-01";"RO";21;29;58
"2019-03-01";"RO";16;29;9
"2007-04-01";"RO";21;29;131
"2007-04-01";"RO";36;29;28
"2009-04-01";"RO";11;29;428
"2014-04-01";"RO";21;29;149
"2015-04-01";"RO";39;29;53
"2016-04-01";"RO";21;29;24
"2016-04-01";"RO";39;29;23
"2017-04-01";"RO";21;29;12
"2018-04-01";"RO";16;29;15
"2018-04-01";"RO";36;29;1
"2019-04-01";"RO";39;29;1
"2004-05-01";"RO";13;29;1
"2004-05-01";"RO";16;29;34
"2005-05-01";"RO";39;29;6
"2006-05-01";"RO";21;29;92
"2006-05-01";"RO";16;29;972
"2015-05-01";"RO";13;29;4
"2018-05-01";"RO";7;29;1
"2003-06-01";"RO";16;29;195
"2008-06-01";"RO";21;29;174
"2008-06-01";"RO";16;29;1283
"2009-06-01";"RO";39;29;140
"2011-06-01";"RO";21;29;536
"2011-06-01";"RO";16;29;792
"2011-06-01";"RO";39;29;367
"2014-06-01";"RO";39;29;21
"2015-06-01";"RO";16;29;68
"2017-06-01";"RO";16;29;26
"2018-06-01";"RO";27;29;1
"2005-07-01";"RO";21;29;10
"2010-07-01";"RO";16;29;902
"2010-07-01";"RO";39;29;282
"2006-08-01";"RO";51;29;99
"2007-08-01";"RO";16;29;672
"2009-08-01";"RO";39;29;411
"2011-08-01";"RO";39;29;333
"2014-08-01";"RO";39;29;95
"2016-08-01";"RO";39;29;3
"2018-08-01";"RO";16;29;14
"2003-09-01";"RO";39;29;43
"2005-09-01";"RO";39;29;60
"2006-09-01";"RO";21;29;173
"2006-09-01";"RO";39;29;24
"2008-09-01";"RO";11;29;619
"2009-09-01";"RO";49;29;86
"2011-09-01";"RO";11;29;92
"2012-09-01";"RO";16;29;52
"2012-09-01";"RO";39;29;111
"2014-09-01";"RO";21;29;63
"2014-09-01";"RO";39;29;50
"2015-09-01";"RO";49;29;2
"2015-09-01";"RO";11;29;6
"2016-09-01";"RO";21;29;8
"2017-09-01";"RO";11;29;3
"2008-10-01";"RO";21;29;352
"2008-10-01";"RO";11;29;223
"2008-10-01";"RO";39;29;383
"2011-10-01";"RO";16;29;373
"2012-10-01";"RO";16;29;57
"2013-10-01";"RO";16;29;260
"2014-10-01";"RO";16;29;90
"2016-10-01";"RO";21;29;21
"2017-10-01";"RO";21;29;22
"2018-10-01";"RO";11;29;2
"2018-10-01";"RO";39;29;19
"2003-11-01";"RO";16;29;104
"2006-11-01";"RO";16;29;385
"2007-11-01";"RO";11;29;80
"2010-11-01";"RO";21;29;972
"2010-11-01";"RO";39;29;559
"2012-11-01";"RO";21;29;173
"2013-11-01";"RO";16;29;300
"2015-11-01";"RO";49;29;4
"2003-12-01";"RO";16;29;65
"2004-12-01";"RO";16;29;110
"2005-12-01";"RO";49;29;18
"2014-12-01";"RO";21;29;57
"2015-12-01";"RO";39;29;18
"2017-12-01";"RO";1;29;1
"2017-12-01";"RO";51;29;2
"2018-12-01";"RO";11;29;4
"2002-01-01";"RO";16;29;335
"2004-01-01";"RO";21;29;14
"2004-01-01";"RO";49;29;9
"2005-01-01";"RO";16;29;81
"2006-01-01";"RO";11;29;72
"2007-01-01";"RO";51;29;131
"2008-01-01";"RO";36;29;22
"2009-01-01";"RO";49;29;67
"2009-01-01";"RO";39;29;105
"2013-01-01";"RO";21;29;121
"2013-01-01";"RO";16;29;219
"2013-01-01";"RO";11;29;17
"2015-01-01";"RO";21;29;75
"2018-01-01";"RO";21;29;39
"2019-01-01";"RO";21;29;6
"2006-02-01";"RO";21;29;16
"2011-02-01";"RO";21;29;462
"2013-02-01";"RO";21;29;129
"2016-02-01";"RO";11;29;7
"2018-02-01";"RO";51;29;2
"2022-02-01";"RO";16;29;30
"2003-03-01";"RO";11;29;68
"2004-03-01";"RO";36;29;2
"2005-03-01";"RO";16;29;118
"2005-03-01";"RO";36;29;7
"2012-03-01";"RO";21;29;299
"2013-03-01";"RO";11;29;22
"2015-03-01";"RO";11;29;7
"2017-03-01";"RO";16;29;23
"2018-03-01";"RO";39;29;8
"2019-03-01";"RO";21;29;2
"2003-04-01";"RO";16;29;400
"2005-04-01";"RO";39;29;5
"2006-04-01";"RO";21;29;25
"2007-04-01";"RO";16;29;394
"2011-04-01";"RO";16;29;1366
"2011-04-01";"RO";39;29;407
"2013-04-01";"RO";39;29;107
"2016-04-01";"RO";49;29;3
"2019-04-01";"RO";21;29;7
"2003-05-01";"RO";39;29;4
"2004-05-01";"RO";11;29;6
"2008-05-01";"RO";21;29;235
"2009-05-01";"RO";21;29;287
"2009-05-01";"RO";49;29;128
"2012-05-01";"RO";21;29;372
"2013-05-01";"RO";21;29;297
"2016-05-01";"RO";16;29;51
"2017-05-01";"RO";49;29;3
"2019-05-01";"RO";11;29;12
"2019-05-01";"RO";51;29;1
"2005-06-01";"RO";21;29;33
"2006-06-01";"RO";39;29;91
"2011-06-01";"RO";15;29;1
"2012-06-01";"RO";36;29;1
"2013-06-01";"RO";11;29;86
"2015-06-01";"RO";39;29;32
"2017-06-01";"RO";21;29;11
"2018-06-01";"RO";49;29;1
"2018-06-01";"RO";11;29;21
"2018-06-01";"RO";50;29;4
"2019-06-01";"RO";21;29;12
"2019-06-01";"RO";16;29;11
"2005-07-01";"RO";11;29;28
"2009-07-01";"RO";21;29;272
"2011-07-01";"RO";51;29;1
"2012-07-01";"RO";16;29;426
"2012-07-01";"RO";39;29;230
"2014-07-01";"RO";21;29;80
"2014-07-01";"RO";11;29;43
"2019-06-01";"RO";9;30;1
"2013-12-01";"RO";28;30;1
"2019-06-01";"RO";24;30;1
"2018-09-01";"RO";16;36;1
"2022-02-01";"RO";39;37;7
"2022-11-01";"RO";16;37;1
"2022-02-01";"RO";11;37;6
"2023-03-01";"RO";16;37;1
"2023-03-01";"RO";11;37;1
"2008-02-01";"RO";1;39;32
"2006-09-01";"RO";10;39;1
"2007-10-01";"RO";1;39;31
"2005-11-01";"RO";1;39;1
"2008-02-01";"RO";2;39;6
"2008-02-01";"RO";5;39;20
"2019-03-01";"RO";41;39;1
"2007-07-01";"RO";5;39;4
"2003-01-01";"RO";43;40;1
"2005-01-01";"RO";13;40;3
"2005-01-01";"RO";26;40;1
"2005-01-01";"RO";22;40;1
"2007-01-01";"RO";41;40;2
"2008-01-01";"RO";19;40;1
"2009-01-01";"RO";13;40;14
"2009-01-01";"RO";26;40;2
"2010-01-01";"RO";41;40;1
"2010-01-01";"RO";11;40;1
"2003-02-01";"RO";21;40;1
"2004-02-01";"RO";12;40;1
"2005-02-01";"RO";29;40;1
"2005-02-01";"RO";16;40;1
"2006-02-01";"RO";29;40;2
"2007-02-01";"RO";3;40;1
"2009-02-01";"RO";9;40;1
"2013-02-01";"RO";5;40;1
"2019-02-01";"RO";38;40;1
"2005-03-01";"RO";40;40;4
"2006-03-01";"RO";41;40;2
"2006-03-01";"RO";13;40;2
"2007-03-01";"RO";26;40;2
"2007-03-01";"RO";16;40;1
"2008-03-01";"RO";3;40;1
"2010-03-01";"RO";7;40;1
"2011-03-01";"RO";19;40;1
"2012-03-01";"RO";26;40;3
"2013-03-01";"RO";29;40;1
"2005-04-01";"RO";42;40;5
"2006-04-01";"RO";26;40;2
"2007-04-01";"RO";40;40;3
"2007-04-01";"RO";50;40;1
"2008-04-01";"RO";13;40;2
"2009-04-01";"RO";13;40;3
"2010-04-01";"RO";40;40;1
"2011-04-01";"RO";50;40;1
"2011-04-01";"RO";51;40;1
"2013-04-01";"RO";13;40;4
"2013-04-01";"RO";12;40;1
"2003-05-01";"RO";12;40;1
"2005-05-01";"RO";6;40;2
"2006-05-01";"RO";5;40;1
"2006-05-01";"RO";11;40;2
"2007-05-01";"RO";40;40;3
"2007-05-01";"RO";12;40;3
"2009-05-01";"RO";41;40;1
"2009-05-01";"RO";52;40;1
"2010-05-01";"RO";40;40;4
"2010-05-01";"RO";26;40;1
"2010-05-01";"RO";33;40;2
"2013-05-01";"RO";13;40;1
"2018-05-01";"RO";1;40;1
"2019-05-01";"RO";23;40;1
"2005-06-01";"RO";12;40;5
"2006-06-01";"RO";29;40;1
"2008-06-01";"RO";12;40;1
"2009-06-01";"RO";8;40;3
"2010-06-01";"RO";8;40;1
"2010-06-01";"RO";11;40;1
"2011-06-01";"RO";19;40;1
"2011-06-01";"RO";40;40;2
"2012-06-01";"RO";41;40;2
"2013-06-01";"RO";12;40;1
"2013-06-01";"RO";42;40;1
"2015-06-01";"RO";12;40;5
"2018-06-01";"RO";40;40;2
"2004-07-01";"RO";13;40;3
"2006-07-01";"RO";13;40;2
"2007-07-01";"RO";38;40;2
"2008-07-01";"RO";16;40;3
"2008-07-01";"RO";35;40;1
"2008-07-01";"RO";31;40;2
"2009-07-01";"RO";7;40;1
"2010-07-01";"RO";33;40;1
"2012-07-01";"RO";29;40;1
"2012-07-01";"RO";40;40;3
"2013-07-01";"RO";41;40;1
"2017-07-01";"RO";1;40;1
"2004-08-01";"RO";21;40;1
"2004-08-01";"RO";29;40;3
"2006-08-01";"RO";40;40;7
"2006-08-01";"RO";3;40;2
"2008-08-01";"RO";26;40;1
"2009-08-01";"RO";12;40;1
"2010-08-01";"RO";40;40;2
"2018-08-01";"RO";52;40;1
"2002-09-01";"RO";40;40;2
"2002-09-01";"RO";50;40;1
"2005-09-01";"RO";42;40;1
"2006-09-01";"RO";40;40;1
"2010-09-01";"RO";17;40;2
"2010-09-01";"RO";13;40;4
"2010-09-01";"RO";26;40;3
"2011-09-01";"RO";3;40;79
"2003-10-01";"RO";11;40;2
"2005-10-01";"RO";13;40;2
"2005-10-01";"RO";26;40;3
"2007-10-01";"RO";29;40;2
"2008-10-01";"RO";26;40;2
"2003-11-01";"RO";8;40;1
"2003-11-01";"RO";13;40;2
"2004-11-01";"RO";41;40;1
"2004-11-01";"RO";29;40;1
"2005-11-01";"RO";41;40;1
"2005-11-01";"RO";34;40;1
"2007-11-01";"RO";31;40;2
"2009-11-01";"RO";29;40;1
"2009-11-01";"RO";12;40;1
"2010-11-01";"RO";40;40;1
"2010-11-01";"RO";48;40;1
"2010-11-01";"RO";36;40;1
"2011-11-01";"RO";3;40;3
"2004-12-01";"RO";12;40;1
"2004-12-01";"RO";3;40;2
"2005-12-01";"RO";31;40;1
"2005-12-01";"RO";7;40;15
"2009-12-01";"RO";40;40;1
"2009-12-01";"RO";3;40;1
"2010-12-01";"RO";8;40;2
"2010-12-01";"RO";39;40;1
"2010-12-01";"RO";4;40;1
"2010-12-01";"RO";3;40;1
"2012-12-01";"RO";41;40;1
"2012-12-01";"RO";13;40;1
"2012-12-01";"RO";31;40;8
"2003-01-01";"RO";21;40;2
"2004-01-01";"RO";13;40;1
"2005-01-01";"RO";36;40;3
"2006-01-01";"RO";51;40;3
"2006-01-01";"RO";4;40;1
"2007-01-01";"RO";50;40;1
"2009-01-01";"RO";41;40;2
"2009-01-01";"RO";29;40;1
"2009-01-01";"RO";40;40;2
"2013-01-01";"RO";13;40;5
"2020-01-01";"RO";5;40;1
"2004-02-01";"RO";41;40;1
"2004-02-01";"RO";29;40;2
"2004-02-01";"RO";40;40;2
"2005-02-01";"RO";26;40;1
"2005-02-01";"RO";42;40;2
"2007-02-01";"RO";29;40;1
"2008-02-01";"RO";12;40;1
"2009-02-01";"RO";26;40;2
"2009-02-01";"RO";3;40;1
"2011-02-01";"RO";13;40;4
"2013-02-01";"RO";21;40;1
"2013-02-01";"RO";40;40;7
"2019-02-01";"RO";45;40;1
"2004-03-01";"RO";40;40;7
"2007-03-01";"RO";41;40;4
"2009-03-01";"RO";11;40;2
"2010-03-01";"RO";13;40;1
"2011-03-01";"RO";9;40;1
"2011-03-01";"RO";3;40;1
"2013-03-01";"RO";41;40;1
"2017-03-01";"RO";29;40;1
"2019-03-01";"RO";24;40;1
"2003-04-01";"RO";13;40;1
"2003-04-01";"RO";26;40;1
"2004-04-01";"RO";41;40;3
"2005-04-01";"RO";12;40;1
"2011-04-01";"RO";13;40;2
"2013-04-01";"RO";26;40;3
"2013-04-01";"RO";3;40;1
"2018-04-01";"RO";40;40;2
"2019-04-01";"RO";3;40;2
"2003-05-01";"RO";40;40;3
"2004-05-01";"RO";8;40;2
"2005-05-01";"RO";42;40;1
"2005-05-01";"RO";4;40;1
"2006-05-01";"RO";41;40;2
"2006-05-01";"RO";31;40;1
"2007-05-01";"RO";29;40;1
"2007-05-01";"RO";13;40;2
"2008-05-01";"RO";40;40;1
"2009-05-01";"RO";27;40;1
"2010-05-01";"RO";46;40;1
"2010-05-01";"RO";12;40;4
"2011-05-01";"RO";17;40;1
"2012-05-01";"RO";26;40;1
"2013-05-01";"RO";26;40;1
"2018-05-01";"RO";24;40;2
"2019-05-01";"RO";13;40;1
"2005-06-01";"RO";29;40;3
"2005-06-01";"RO";40;40;3
"2005-06-01";"RO";36;40;1
"2005-06-01";"RO";7;40;3
"2005-06-01";"RO";3;40;4
"2006-06-01";"RO";9;40;2
"2006-06-01";"RO";51;40;1
"2007-06-01";"RO";41;40;2
"2007-06-01";"RO";26;40;3
"2009-06-01";"RO";44;40;1
"2011-06-01";"RO";16;40;1
"2012-06-01";"RO";7;40;4
"2013-06-01";"RO";41;40;2
"2013-06-01";"RO";26;40;2
"2003-07-01";"RO";3;40;3
"2006-07-01";"RO";45;40;1
"2007-07-01";"RO";13;40;2
"2008-07-01";"RO";26;40;2
"2008-07-01";"RO";20;40;1
"2009-07-01";"RO";41;40;1
"2010-07-01";"RO";40;40;3
"2010-07-01";"RO";12;40;1
"2012-07-01";"RO";13;40;2
"2012-07-01";"RO";42;40;1
"2018-07-01";"RO";13;40;1
"2003-08-01";"RO";21;40;2
"2003-08-01";"RO";26;40;1
"2005-08-01";"RO";40;40;2
"2005-08-01";"RO";3;40;2
"2007-08-01";"RO";34;40;2
"2007-08-01";"RO";12;40;2
"2009-08-01";"RO";35;40;1
"2010-08-01";"RO";17;40;2
"2010-08-01";"RO";11;40;1
"2002-09-01";"RO";28;40;5
"2003-09-01";"RO";29;40;3
"2004-09-01";"RO";29;40;1
"2004-09-01";"RO";40;40;4
"2005-09-01";"RO";16;40;1
"2005-09-01";"RO";3;40;3
"2007-09-01";"RO";40;40;3
"2008-09-01";"RO";7;40;7
"2009-09-01";"RO";12;40;4
